full_name,email,parent_phone,gender,grade,section,photo_path
"مريم عبدالله الإرياني",student11_ب_31@example.com,718954546,female,11,ب,students/student_11_ب_31.jpg
"مازن صالح اليافعي",student11_ب_32@example.com,760920103,male,11,ب,students/student_11_ب_32.jpg
"فارس يحيى اليافعي",student11_ب_33@example.com,790021118,male,11,ب,students/student_11_ب_33.jpg
"أمل صالح السفياني",student11_ب_34@example.com,712833595,female,11,ب,students/student_11_ب_34.jpg
"يحيى هاني الإرياني",student11_ب_35@example.com,795665859,male,11,ب,students/student_11_ب_35.jpg
"ليلى فؤاد الذيفاني",student11_ب_36@example.com,762012451,female,11,ب,students/student_11_ب_36.jpg
"أروى صالح الإرياني",student11_ب_37@example.com,756313953,female,11,ب,students/student_11_ب_37.jpg
"سلوى باسم القرشي",student11_ب_38@example.com,769435611,female,11,ب,students/student_11_ب_38.jpg
"زينب علي الإرياني",student11_ب_39@example.com,771600756,female,11,ب,students/student_11_ب_39.jpg
"مازن قاسم البكاري",student11_ب_40@example.com,766447559,male,11,ب,students/student_11_ب_40.jpg
"مازن أحمد الزبيري",student11_ب_41@example.com,775900424,male,11,ب,students/student_11_ب_41.jpg
"ريم حسين الكندي",student11_ب_42@example.com,762286661,female,11,ب,students/student_11_ب_42.jpg
"عبير صالح اليافعي",student11_ب_43@example.com,771387975,female,11,ب,students/student_11_ب_43.jpg
"مريم فؤاد الهمداني",student11_ب_44@example.com,750582686,female,11,ب,students/student_11_ب_44.jpg
"سامي وليد الجبري",student11_ب_45@example.com,717960875,male,11,ب,students/student_11_ب_45.jpg
"عائشة وليد الكندي",student11_ب_46@example.com,795621363,female,11,ب,students/student_11_ب_46.jpg
"سليمان فارس اليدومي",student11_ب_47@example.com,784930155,male,11,ب,students/student_11_ب_47.jpg
"يحيى يحيى القاسمي",student11_ب_48@example.com,796720363,male,11,ب,students/student_11_ب_48.jpg
"أحمد حسين المؤيد",student11_ب_49@example.com,750691105,male,11,ب,students/student_11_ب_49.jpg
"عمار يحيى الذيفاني",student11_ب_50@example.com,750637937,male,11,ب,students/student_11_ب_50.jpg
"يسرى فؤاد البكاري",student12_أ_1@example.com,747036776,female,12,أ,students/student_12_أ_1.jpg
"عائشة رامي الذيفاني",student12_أ_2@example.com,785626712,female,12,أ,students/student_12_أ_2.jpg
"فاطمة إبراهيم المطري",student12_أ_3@example.com,737372867,female,12,أ,students/student_12_أ_3.jpg
"إيمان إبراهيم الوزير",student12_أ_4@example.com,789688333,female,12,أ,students/student_12_أ_4.jpg
"ريم حسين الخميسي",student12_أ_5@example.com,713916484,female,12,أ,students/student_12_أ_5.jpg
"رامي وليد الصايدي",student12_أ_6@example.com,764965989,male,12,أ,students/student_12_أ_6.jpg
"هاني باسم الأهجري",student12_أ_7@example.com,788430345,male,12,أ,students/student_12_أ_7.jpg
"فاطمة رامي الكندي",student12_أ_8@example.com,720832012,female,12,أ,students/student_12_أ_8.jpg
"سليمان إبراهيم اليافعي",student12_أ_9@example.com,726423123,male,12,أ,students/student_12_أ_9.jpg
"زينب سامي الوزير",student12_أ_10@example.com,768128318,female,12,أ,students/student_12_أ_10.jpg
"قاسم عمار الصايدي",student12_أ_11@example.com,775705513,male,12,أ,students/student_12_أ_11.jpg
"سلوى عمار المذحجي",student12_أ_12@example.com,756696435,female,12,أ,students/student_12_أ_12.jpg
"إبراهيم عمار الصايدي",student12_أ_13@example.com,763808340,male,12,أ,students/student_12_أ_13.jpg
"محمد رامي المطري",student12_أ_14@example.com,745936433,male,12,أ,students/student_12_أ_14.jpg
"سامي فؤاد الإرياني",student12_أ_15@example.com,740548688,male,12,أ,students/student_12_أ_15.jpg
"هاني أحمد الصايدي",student12_أ_16@example.com,770581733,male,12,أ,students/student_12_أ_16.jpg
"أمل فارس اليافعي",student12_أ_17@example.com,781498725,female,12,أ,students/student_12_أ_17.jpg
"هاني باسم القاسمي",student12_أ_18@example.com,735958871,male,12,أ,students/student_12_أ_18.jpg
"يحيى هاني الوزير",student12_أ_19@example.com,749977578,male,12,أ,students/student_12_أ_19.jpg
"حسن إبراهيم الحاشدي",student12_أ_20@example.com,743970065,male,12,أ,students/student_12_أ_20.jpg
"أروى علي الذيفاني",student12_أ_21@example.com,766055237,female,12,أ,students/student_12_أ_21.jpg
"سلوى مازن الوزير",student12_أ_22@example.com,796149182,female,12,أ,students/student_12_أ_22.jpg
"صالح محمد المطري",student12_أ_23@example.com,742292434,male,12,أ,students/student_12_أ_23.jpg
"سامي مازن الأهجري",student12_أ_24@example.com,733293760,male,12,أ,students/student_12_أ_24.jpg
"سليمان سليمان القرشي",student12_أ_25@example.com,793539244,male,12,أ,students/student_12_أ_25.jpg
"يحيى فؤاد الزبيري",student12_أ_26@example.com,743918129,male,12,أ,students/student_12_أ_26.jpg
"سليمان رامي الأهجري",student12_أ_27@example.com,751213278,male,12,أ,students/student_12_أ_27.jpg
"عبير فارس المذحجي",student12_أ_28@example.com,765338617,female,12,أ,students/student_12_أ_28.jpg
"مريم فارس المؤيد",student12_أ_29@example.com,778107197,female,12,أ,students/student_12_أ_29.jpg
"عائشة أحمد الجبري",student12_أ_30@example.com,736697833,female,12,أ,students/student_12_أ_30.jpg
"فوزية يحيى اليافعي",student12_أ_31@example.com,766898634,female,12,أ,students/student_12_أ_31.jpg
"مازن هاني الهمداني",student12_أ_32@example.com,723759467,male,12,أ,students/student_12_أ_32.jpg
"عبدالله عبدالله المذحجي",student12_أ_33@example.com,786933105,male,12,أ,students/student_12_أ_33.jpg
"قاسم علي البكاري",student12_أ_34@example.com,782821782,male,12,أ,students/student_12_أ_34.jpg
"حسن علي المذحجي",student12_أ_35@example.com,713962591,male,12,أ,students/student_12_أ_35.jpg
"صالح عمار الصايدي",student12_أ_36@example.com,795767011,male,12,أ,students/student_12_أ_36.jpg
"فارس باسم الإرياني",student12_أ_37@example.com,756297757,male,12,أ,students/student_12_أ_37.jpg
"فؤاد عبدالله الكندي",student12_أ_38@example.com,799795092,male,12,أ,students/student_12_أ_38.jpg
"هاني سليمان البيضاني",student12_أ_39@example.com,726208175,male,12,أ,students/student_12_أ_39.jpg
"سامي سليمان الإرياني",student12_أ_40@example.com,726215550,male,12,أ,students/student_12_أ_40.jpg
"سارة مازن الصايدي",student12_أ_41@example.com,722870861,female,12,أ,students/student_12_أ_41.jpg
"عبدالله مازن المذحجي",student12_أ_42@example.com,727497897,male,12,أ,students/student_12_أ_42.jpg
"قاسم فؤاد الشريف",student12_أ_43@example.com,787161094,male,12,أ,students/student_12_أ_43.jpg
"إبراهيم صالح القاسمي",student12_أ_44@example.com,761852047,male,12,أ,students/student_12_أ_44.jpg
"فاطمة سليمان المؤيد",student12_أ_45@example.com,718935137,female,12,أ,students/student_12_أ_45.jpg
"فاطمة رامي اليافعي",student12_أ_46@example.com,716002889,female,12,أ,students/student_12_أ_46.jpg
"هدى عبدالله اليدومي",student12_أ_47@example.com,729655907,female,12,أ,students/student_12_أ_47.jpg
"هاني عبدالله الهمداني",student12_أ_48@example.com,716389182,male,12,أ,students/student_12_أ_48.jpg
"سارة مازن الوزير",student12_أ_49@example.com,779818154,female,12,أ,students/student_12_أ_49.jpg
"رامي إبراهيم الحرازي",student12_أ_50@example.com,780561936,male,12,أ,students/student_12_أ_50.jpg
"حسن يحيى المتوكل",student12_ب_1@example.com,747443311,male,12,ب,students/student_12_ب_1.jpg
"أحمد أحمد الجبري",student12_ب_2@example.com,770581613,male,12,ب,students/student_12_ب_2.jpg
"فوزية حسن الزبيري",student12_ب_3@example.com,784557548,female,12,ب,students/student_12_ب_3.jpg
"محمد حسن الأهجري",student12_ب_4@example.com,766547975,male,12,ب,students/student_12_ب_4.jpg
"سلوى حسين المتوكل",student12_ب_5@example.com,760451878,female,12,ب,students/student_12_ب_5.jpg
"حسن سليمان المطري",student12_ب_6@example.com,766378096,male,12,ب,students/student_12_ب_6.jpg
"عبير مازن الحرازي",student12_ب_7@example.com,795644459,female,12,ب,students/student_12_ب_7.jpg
"فوزية أحمد البكاري",student12_ب_8@example.com,769957396,female,12,ب,students/student_12_ب_8.jpg
"خلود هاني السفياني",student12_ب_9@example.com,760891354,female,12,ب,students/student_12_ب_9.jpg
"إبراهيم فارس اليدومي",student12_ب_10@example.com,718982998,male,12,ب,students/student_12_ب_10.jpg
"أمل فارس الوزير",student12_ب_11@example.com,754674421,female,12,ب,students/student_12_ب_11.jpg
"أروى عمار الوزير",student12_ب_12@example.com,710738149,female,12,ب,students/student_12_ب_12.jpg
"خلود إبراهيم المطري",student12_ب_13@example.com,746887770,female,12,ب,students/student_12_ب_13.jpg
"بلقيس يحيى الخميسي",student12_ب_14@example.com,728348195,female,12,ب,students/student_12_ب_14.jpg
"حسن سليمان القاسمي",student12_ب_15@example.com,762946286,male,12,ب,students/student_12_ب_15.jpg
"أمل قاسم المذحجي",student12_ب_16@example.com,780370403,female,12,ب,students/student_12_ب_16.jpg
"إيمان إبراهيم اليدومي",student12_ب_17@example.com,710946006,female,12,ب,students/student_12_ب_17.jpg
"صالح قاسم المتوكل",student12_ب_18@example.com,727522499,male,12,ب,students/student_12_ب_18.jpg
"عبدالله فؤاد الخميسي",student12_ب_19@example.com,741373432,male,12,ب,students/student_12_ب_19.jpg
"يحيى عبدالله البكاري",student12_ب_20@example.com,741846460,male,12,ب,students/student_12_ب_20.jpg
"أروى صالح المذحجي",student12_ب_21@example.com,736178229,female,12,ب,students/student_12_ب_21.jpg
"منى عمار الذيفاني",student12_ب_22@example.com,791846359,female,12,ب,students/student_12_ب_22.jpg
"حسين باسم الصايدي",student12_ب_23@example.com,774406075,male,12,ب,students/student_12_ب_23.jpg
"صالح صالح الخميسي",student12_ب_24@example.com,746986442,male,12,ب,students/student_12_ب_24.jpg
"خلود حسين اليافعي",student12_ب_25@example.com,751424141,female,12,ب,students/student_12_ب_25.jpg
"صالح مازن الجبري",student12_ب_26@example.com,758790775,male,12,ب,students/student_12_ب_26.jpg
"أمل فارس الصايدي",student12_ب_27@example.com,715293538,female,12,ب,students/student_12_ب_27.jpg
"صالح يحيى الصايدي",student12_ب_28@example.com,750843218,male,12,ب,students/student_12_ب_28.jpg
"أروى مازن المتوكل",student12_ب_29@example.com,735975629,female,12,ب,students/student_12_ب_29.jpg
"إبراهيم صالح المطري",student12_ب_30@example.com,792190254,male,12,ب,students/student_12_ب_30.jpg
"محمد محمد الحرازي",student12_ب_31@example.com,721674873,male,12,ب,students/student_12_ب_31.jpg
"عبدالله عمار الهمداني",student12_ب_32@example.com,769022798,male,12,ب,students/student_12_ب_32.jpg
"فوزية عبدالله المؤيد",student12_ب_33@example.com,743379298,female,12,ب,students/student_12_ب_33.jpg
"صالح صالح الوزير",student12_ب_34@example.com,748728586,male,12,ب,students/student_12_ب_34.jpg
"قاسم وليد البكاري",student12_ب_35@example.com,731854322,male,12,ب,students/student_12_ب_35.jpg
"يسرى سامي الحاشدي",student12_ب_36@example.com,770538396,female,12,ب,students/student_12_ب_36.jpg
"ريم حسن البيضاني",student12_ب_37@example.com,770016155,female,12,ب,students/student_12_ب_37.jpg
"ريم محمد المتوكل",student12_ب_38@example.com,769883409,female,12,ب,students/student_12_ب_38.jpg
"إيمان عمار القرشي",student12_ب_39@example.com,793128029,female,12,ب,students/student_12_ب_39.jpg
"منى حسين اليدومي",student12_ب_40@example.com,734375228,female,12,ب,students/student_12_ب_40.jpg
"عبدالله فارس البيضاني",student12_ب_41@example.com,765872325,male,12,ب,students/student_12_ب_41.jpg
"نورا محمد الشريف",student12_ب_42@example.com,786805906,female,12,ب,students/student_12_ب_42.jpg
"يحيى صالح البيضاني",student12_ب_43@example.com,760465354,male,12,ب,students/student_12_ب_43.jpg
"ريم سليمان السفياني",student12_ب_44@example.com,786251406,female,12,ب,students/student_12_ب_44.jpg
"عمار صالح اليافعي",student12_ب_45@example.com,795250042,male,12,ب,students/student_12_ب_45.jpg
"هدى باسم الأهجري",student12_ب_46@example.com,741470195,female,12,ب,students/student_12_ب_46.jpg
"علي هاني البكاري",student12_ب_47@example.com,758392165,male,12,ب,students/student_12_ب_47.jpg
"قاسم هاني المطري",student12_ب_48@example.com,772700318,male,12,ب,students/student_12_ب_48.jpg
"خلود صالح الوزير",student12_ب_49@example.com,750761392,female,12,ب,students/student_12_ب_49.jpg
"فاطمة علي المذحجي",student12_ب_50@example.com,764505128,female,12,ب,students/student_12_ب_50.jpg
